Oui	INT	oui
retourne	NOM	retourne
à	PRP	à
ma	DET:POS	mon
mère	NOM	mère
,	PUN	,
Ægine	NOM	Ægine
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
des	PRP:det	du
dieux	NOM	dieu
apaiser	VER:infi	apaiser
la	DET:ART	le
colère	NOM	colère
.	SENT	.
Pour	PRP	pour
ce	PRO:DEM	ce
sang	NOM	sang
malheureux	ADJ	malheureux
qu'	PRO:REL	que
on	PRO:PER	on
veut	VER:pres	vouloir
leur	PRO:PER	lui
dérober	VER:infi	dérober
,	PUN	,
Regarde	NOM	Regarde
quel	PRO:REL	quel
orage	NOM	orage
est	VER:pres	être
tout	ADV	tout
prêt	ADJ	prêt
à	PRP	à
tomber	VER:infi	tomber
.	SENT	.
Considère	VER:pres	considérer
l'	DET:ART	le
état	NOM	état
où	PRO:REL	où
la	DET:ART	le
reine	NOM	reine
est	VER:pres	être
réduite	VER:pper	réduire
.	SENT	.
Vois	VER:pres	voir
comme	ADV	comme
tout	ADV	tout
le	DET:ART	le
camp	NOM	camp
s'	PRO:PER	se
oppose	VER:pres	opposer
à	PRP	à
notre	DET:POS	notre
fuite	NOM	fuite
,	PUN	,
Avec	NAM	Avec
quelle	PRO:REL	quel
insolence	NOM	insolence
ils	PRO:PER	il
ont	VER:pres	avoir
de	PRP	de
toutes	PRO:IND	tout
parts	NOM	part
Fait	VER:subi	Fait
briller	VER:infi	briller
à	PRP	à
nos	DET:POS	notre
yeux	NOM	œil
la	DET:ART	le
pointe	NOM	pointe
de	PRP	de
leurs	DET:POS	leur
dards	NOM	dard
.	SENT	.
Nos	DET:POS	notre
gardes	NOM	garde
repoussés	ADJ	repoussé
,	PUN	,
la	DET:ART	le
reine	NOM	reine
évanouie	ADJ	évanoui
...	PUN	...
Ah	NAM	Ah
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
l'	PRO:PER	la|le
exposer	VER:infi	exposer
,	PUN	,
souffre	VER:pres	souffrir
que	KON	que
je	PRO:PER	je
la	PRO:PER	la
fuie	VER:subp	fuir
.	SENT	.
Et	KON	et
sans	PRP	sans
attendre	VER:infi	attendre
ici	ADV	ici
ses	DET:POS	son
secours	NOM	secours
impuissants	ADJ	impuissant
,	PUN	,
Laisse	VER:subi	Laisse
-moi	PRO:PER	moi
profiter	VER:infi	profiter
du	PRP:det	du
trouble	NOM	trouble
de	PRP	de
ses	DET:POS	son
sens	NOM	sen|sens
.	SENT	.
Mon	DET:POS	mon
père	NOM	père
même	ADJ	même
,	PUN	,
hélas	INT	hélas
!	SENT	!
puisqu'il	NOM	puisqu'il
faut	VER:pres	falloir
te	PRO:PER	te
le	PRO:PER	le
dire	VER:infi	dire
,	PUN	,
Mon	NAM	Mon
père	NOM	père
en	PRP	en
me	PRO:PER	me
sauvant	VER:ppre	sauver
,	PUN	,
ordonne	VER:pres	ordonner
que	KON	que
j'	PRO:PER	je
expire	VER:pres	expirer
.	SENT	.
Lui	PRO:PER	lui
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Quoi	PRO	quoi
donc	ADV	donc
?	SENT	?
Qu'	PRO:REL	que
est	VER:pres	être
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
passé	VER:pper	passer
?	SENT	?
Achille	NAM	Achille
trop	ADV	trop
ardent	ADJ	ardent
l'	PRO:PER	la|le
a	VER:pres	avoir
peut-être	ADV	peut-être
offensé	VER:pper	offenser
.	SENT	.
Mais	KON	mais
le	DET:ART	le
roi	NOM	roi
,	PUN	,
qui	PRO:REL	qui
le	PRO:PER	le
hait	VER:pres	haïr
,	PUN	,
veut	VER:pres	vouloir
que	KON	que
je	PRO:PER	je
le	PRO:PER	le
haïsse	VER:subp	haïr
.	SENT	.
Il	PRO:PER	il
ordonne	VER:pres	ordonner
à	PRP	à
mon	DET:POS	mon
coeur	NOM	cœur
cet	PRO:DEM	ce
affreux	ADJ	affreux
sacrifice	NOM	sacrifice
.	SENT	.
Il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
par	PRP	par
Arcas	NOM	Arcas
expliquer	VER:infi	expliquer
ses	DET:POS	son
souhaits	NOM	souhait
,	PUN	,
Ægine	NOM	Ægine
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
défend	VER:pres	défendre
de	PRP	de
lui	PRO:PER	lui
parler	VER:infi	parler
jamais	ADV	jamais
.	SENT	.
Ah	INT	ah
,	PUN	,
Madame	NAM	Madame
!	SENT	!
Ah	INT	ah
,	PUN	,
sentence	NOM	sentence
!	SENT	!
ah	INT	ah
,	PUN	,
rigueur	NOM	rigueur
inouïe	NOM	inouïe
!	SENT	!
Dieux	NOM	Dieu
plus	ADV	plus
doux	ADJ	doux
!	SENT	!
vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
demandé	VER:pper	demander
que	KON	que
ma	DET:POS	mon
vie	NOM	vie
.	SENT	.
Mourons	NOM	mouron
,	PUN	,
obéissons	VER:pres	obéir
.	SENT	.
Mais	KON	mais
qu'	PRO:REL	que
est	VER:pres	être
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
voi	NOM	voi
?	SENT	?
Dieux	NOM	Dieu
!	SENT	!
Achille	NOM	achille
?	SENT	?
Venez	VER:pres	venir
,	PUN	,
Madame	NAM	Madame
,	PUN	,
suivez	VER:pres	suivre
-moi	PRO:PER	moi
.	SENT	.
Ne	ADV	ne
craignez	VER:pres	craindre
ni	KON	ni
les	DET:ART	le
cris	NOM	cri
ni	KON	ni
la	DET:ART	le
foule	NOM	foule
impuissante	ADJ	impuissant
D'	ADJ	D'
un	DET:ART	un
peuple	NOM	peuple
qui	PRO:REL	qui
se	PRO:PER	se
presse	VER:pres	presser
autour	ADV	autour
de	PRP	de
cette	PRO:DEM	ce
tente	NOM	tente
.	SENT	.
Paraissez	VER:pres	paraître
.	SENT	.
Et	KON	et
bientôt	ADV	bientôt
,	PUN	,
sans	PRP	sans
attendre	VER:infi	attendre
mes	DET:POS	mon
coups	NOM	coup
,	PUN	,
Ces	VER:simp	Ces
flots	NOM	flot
tumultueux	ADJ	tumultueux
s'	PRO:PER	se
ouvriront	VER:futu	ouvrir
devant	PRP	devant
vous	PRO:PER	vous
.	SENT	.
Patrocle	NAM	Patrocle
,	PUN	,
et	KON	et
quelques	PRO:IND	quelque
chefs	NOM	chef
qui	PRO:REL	qui
marchent	VER:pres	marcher
à	PRP	à
ma	DET:POS	mon
suite	NOM	suite
,	PUN	,
De	VER:ppre	De
mes	DET:POS	mon
Thessaliens	NOM	thessalien
vous	PRO:PER	vous
amènent	VER:pres	amener
l'	DET:ART	le
élite	NOM	élite
.	SENT	.
Tout	PRO:IND	tout
le	DET:ART	le
reste	NOM	reste
,	PUN	,
assemblé	VER:pper	assembler
près	ADV	près
de	PRP	de
mon	DET:POS	mon
étendard	NOM	étendard
,	PUN	,
Vous	NAM	Vous
offre	VER:pres	offrir
de	PRP	de
ses	DET:POS	son
rangs	NOM	rang
l'	DET:ART	le
invincible	ADJ	invincible
rempart	NOM	rempart
.	SENT	.
À	PRP	à
vos	DET:POS	votre
persécuteurs	NOM	persécuteur
opposons	VER:pres	opposer
cet	PRO:DEM	ce
asile	NOM	asile
.	SENT	.
Qu'	KON	que
ils	PRO:PER	il
viennent	VER:pres	venir
vous	PRO:PER	vous
chercher	VER:infi	chercher
sous	PRP	sous
les	DET:ART	le
tentes	NOM	tente
d'	PRP	de
Achille	NAM	Achille
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Madame	NAM	Madame
!	SENT	!
est	VER:pres	être
-ce	PRO:DEM	ce
ainsi	ADV	ainsi
que	KON	que
vous	PRO:PER	vous
me	PRO:PER	me
secondez	VER:pres	seconder
?	SENT	?
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
que	KON	que
par	PRP	par
des	PRP:det	du
pleurs	NOM	pleur|pleurs
que	PRO:REL	que
vous	PRO:PER	vous
me	PRO:PER	me
répondez	VER:pres	répondre
.	SENT	.
Vous	PRO:PER	vous
fiez	VER:pres	fier
-vous	PRO:PER	vous
encore	ADV	encore
à	PRP	à
de	PRP	de
si	ADV	si
faibles	ADJ	faible
armes	NOM	arme
?	SENT	?
Hâtons-nous	NOM	Hâtons-nous
.	SENT	.
Votre	DET:POS	votre
père	NOM	père
a	VER:pres	avoir
déjà	ADV	déjà
vu	VER:pper	voir
vos	DET:POS	votre
larmes	NOM	larme
.	SENT	.
Je	PRO:PER	je
le	PRO:PER	le
sais	VER:pres	savoir
bien	ADV	bien
,	PUN	,
Seigneur	NAM	Seigneur
.	SENT	.
Aussi	ADV	aussi
tout	PRO:IND	tout
mon	DET:POS	mon
espoir	NOM	espoir
N'	NAM	N'
est	VER:pres	être
plus	ADV	plus
qu'	KON	que
au	PRP:det	au
coup	NOM	coup
mortel	ADJ	mortel
que	PRO:REL	que
je	PRO:PER	je
vais	VER:pres	aller
recevoir	VER:infi	recevoir
.	SENT	.
Vous	PRO:PER	vous
,	PUN	,
mourir	VER:infi	mourir
?	SENT	?
Ah	INT	ah
!	SENT	!
cessez	VER:pres	cesser
de	PRP	de
tenir	VER:infi	tenir
ce	PRO:DEM	ce
langage	NOM	langage
.	SENT	.
Songez	VER:pres	songer
-vous	PRO:PER	vous
quel	PRO:REL	quel
serment	NOM	serment
vous	PRO:PER	vous
et	KON	et
moi	PRO:PER	moi
nous	PRO:PER	nous
engage	VER:pres	engager
?	SENT	?
Songez	VER:pres	songer
-vous	PRO:PER	vous
(	PUN	(
pour	PRP	pour
trancher	VER:infi	trancher
d'	PRP	de
inutiles	ADJ	inutile
discours	NOM	discours
)	PUN	)
Que	VER:ppre	Que
le	DET:ART	le
bonheur	NOM	bonheur
d'	PRP	de
Achille	NAM	Achille
est	VER:pres	être
fondé	VER:pper	fonder
sur	PRP	sur
vos	DET:POS	votre
jours	NOM	jour
?	SENT	?
Le	DET:ART	le
ciel	NOM	ciel
n'	ADV	ne
a	VER:pres	avoir
point	ADV	point
aux	PRP:det	au
jours	NOM	jour
de	PRP	de
cette	PRO:DEM	ce
infortunée	ADJ	infortuné
,	PUN	,
Attaché	VER:pper	attacher
le	DET:ART	le
bonheur	NOM	bonheur
de	PRP	de
votre	DET:POS	votre
destinée	NOM	destinée
.	SENT	.
Notre	DET:POS	notre
amour	NOM	amour
nous	PRO:PER	nous
trompait	VER:impf	tromper
.	SENT	.
Et	KON	et
les	DET:ART	le
arrêts	NOM	arrêt
du	PRP:det	du
sort	NOM	sort
Veulent	VER:subp	Veulent
que	KON	que
ce	PRO:DEM	ce
bonheur	NOM	bonheur
soit	VER:subp	être
un	DET:ART	un
fruit	NOM	fruit
de	PRP	de
ma	DET:POS	mon
mort	NOM	mort
.	SENT	.
Songez	VER:pres	songer
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
songez	VER:pres	songer
à	PRP	à
ces	PRO:DEM	ce
moissons	NOM	moisson
de	PRP	de
gloire	NOM	gloire
Qu'	ADJ	Qu'
à	PRP	à
vos	DET:POS	votre
vaillantes	ADJ	vaillant
mains	NOM	main
présente	VER:pres	présenter
la	DET:ART	le
victoire	NOM	victoire
.	SENT	.
Ce	PRO:DEM	ce
champ	NOM	champ
si	ADV	si
glorieux	ADJ	glorieux
,	PUN	,
où	PRO:REL	où
vous	PRO:PER	vous
aspirez	VER:pres	aspirer
tous	PRO:IND	tout
,	PUN	,
Si	VER:ppre	Si
mon	DET:POS	mon
sang	NOM	sang
ne	ADV	ne
l'	PRO:PER	la|le
arrose	VER:pres	arroser
,	PUN	,
est	VER:pres	être
stérile	ADJ	stérile
pour	PRP	pour
vous	PRO:PER	vous
.	SENT	.
Telle	PRO:DEM	tel
est	VER:pres	être
la	DET:ART	le
loi	NOM	loi
des	PRP:det	du
dieux	NOM	dieu
à	PRP	à
mon	DET:POS	mon
père	NOM	père
dictée	VER:pper	dicter
.	SENT	.
En	PRP	en
vain	ADJ	vain
sourd	NOM	sourd
à	PRP	à
Calchas	NAM	Calchas
il	PRO:PER	il
l'	PRO:PER	la|le
avait	VER:impf	avoir
rejetée	VER:pper	rejeter
.	SENT	.
Par	PRP	par
la	DET:ART	le
bouche	NOM	bouche
des	PRP:det	du
Grecs	NAM	Grecs
contre	VER:pres	contrer
moi	PRO:PER	moi
conjurés	VER:pper	conjurer
,	PUN	,
Leurs	ADJ	Leurs
ordres	NOM	ordre
éternels	ADJ	éternel
se	PRO:PER	se
sont	VER:pres	être
trop	ADV	trop
déclarés	VER:pper	déclarer
.	SENT	.
Partez	VER:pres	partir
.	SENT	.
À	PRP	à
vos	DET:POS	votre
honneurs	NOM	honneur
j'	PRO:PER	je
apporte	VER:pres	apporter
trop	ADV	trop
d'	PRP	de
obstacles	NOM	obstacle
.	SENT	.
Vous	PRO:PER	vous
-même	ADJ	même
,	PUN	,
dégagez	VER:pres	dégager
la	DET:ART	le
foi	NOM	foi
de	PRP	de
vos	DET:POS	votre
oracles	NOM	oracle
.	SENT	.
Signalez	VER:pres	signaler
ce	PRO:DEM	ce
héros	NOM	héro|héros
à	PRP	à
la	DET:ART	le
Grèce	NAM	Grèce
promis	VER:pper	promettre
,	PUN	,
Tournez	VER:pres	tourner
votre	DET:POS	votre
douleur	NOM	douleur
contre	PRP	contre
ses	DET:POS	son
ennemis	NOM	ennemi
.	SENT	.
Déjà	ADV	déjà
Priam	NAM	Priam
pâlit	VER:pres	pâlir
.	SENT	.
Déjà	ADV	déjà
Troie	NAM	Troie
en	PRP	en
alarmes	NOM	alarme
Redoute	VER:pres	redouter
mon	DET:POS	mon
bûcher	NOM	bûcher
,	PUN	,
et	KON	et
frémit	VER:pres	frémir
de	PRP	de
vos	DET:POS	votre
larmes	NOM	larme
.	SENT	.
Allez	VER:pres	aller
,	PUN	,
et	KON	et
dans	PRP	dans
ses	DET:POS	son
murs	NOM	mur
vides	ADJ	vide
de	PRP	de
citoyens	NOM	citoyen
,	PUN	,
Faites	VER:pres	faire
pleurer	VER:infi	pleurer
ma	DET:POS	mon
mort	NOM	mort
aux	PRP:det	au
veuves	NOM	veuf|veuve
des	PRP:det	du
Troyens	NAM	Troyens
.	SENT	.
Je	PRO:PER	je
meurs	VER:pres	mourir
dans	PRP	dans
cet	PRO:DEM	ce
espoir	NOM	espoir
satisfaite	ADJ	satisfait
,	PUN	,
et	KON	et
tranquille	ADJ	tranquille
.	SENT	.
Si	KON	si
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
vécu	VER:pper	vivre
la	DET:ART	le
compagne	NOM	compagne
d'	PRP	de
Achille	NAM	Achille
,	PUN	,
J'	NAM	J'
espère	VER:pres	espérer
que	KON	que
du	PRP:det	du
moins	ADV	moins
un	DET:ART	un
heureux	ADJ	heureux
avenir	NOM	avenir
,	PUN	,
À	PRP	à
vos	DET:POS	votre
faits	NOM	fait
immortels	ADJ	immortel
joindra	VER:futu	joindre
mon	DET:POS	mon
souvenir	NOM	souvenir
;	PUN	;
Et	NOM	Et
qu'	KON	que
un	DET:ART	un
jour	NOM	jour
mon	DET:POS	mon
trépas	NOM	trépas
,	PUN	,
source	NOM	source
de	PRP	de
votre	DET:POS	votre
gloire	NOM	gloire
,	PUN	,
Ouvrira	VER:futu	ouvrir
le	DET:ART	le
récit	NOM	récit
d'	PRP	de
une	DET:ART	un
si	ADV	si
belle	ADJ	beau
histoire	NOM	histoire
.	SENT	.
Adieu	INT	adieu
,	PUN	,
Prince	NAM	Prince
,	PUN	,
vivez	VER:pres	vivre
,	PUN	,
digne	ADJ	digne
race	NOM	race
des	PRP:det	du
dieux	NOM	dieu
.	SENT	.
Non	ADV	non
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
reçois	VER:pres	recevoir
point	ADV	point
vos	DET:POS	votre
funestes	ADJ	funeste
adieux	NOM	adieu
.	SENT	.
En	PRP	en
vain	ADJ	vain
par	PRP	par
ce	PRO:DEM	ce
discours	NOM	discours
votre	DET:POS	votre
cruelle	ADJ	cruel
adresse	NOM	adresse
Veut	VER:pres	vouloir
servir	VER:infi	servir
votre	DET:POS	votre
père	NOM	père
,	PUN	,
et	KON	et
tromper	VER:infi	tromper
ma	DET:POS	mon
tendresse	NOM	tendresse
.	SENT	.
En	PRP	en
vain	ADJ	vain
vous	PRO:PER	vous
prétendez	VER:pres	prétendre
,	PUN	,
obstinée	VER:pper	obstiner
à	PRP	à
mourir	VER:infi	mourir
,	PUN	,
Intéresser	VER:infi	intéresser
ma	DET:POS	mon
gloire	NOM	gloire
à	PRP	à
vous	PRO:PER	vous
laisser	VER:infi	laisser
périr	VER:infi	périr
.	SENT	.
Ces	PRO:DEM	ce
moissons	NOM	moisson
de	PRP	de
lauriers	NOM	laurier
,	PUN	,
ces	PRO:DEM	ce
honneurs	NOM	honneur
,	PUN	,
ces	PRO:DEM	ce
conquêtes	NOM	conquête
,	PUN	,
Ma	VER:simp	Ma
main	NOM	main
,	PUN	,
en	PRP	en
vous	PRO:PER	vous
servant	VER:ppre	servir
,	PUN	,
les	PRO:PER	la|le
trouve	VER:pres	trouver
toutes	PRO:IND	tout
prêtes	ADJ	prêt
.	SENT	.
Et	KON	et
qui	PRO:REL	qui
de	PRP	de
ma	DET:POS	mon
faveur	NOM	faveur
se	PRO:PER	se
voudrait	VER:cond	vouloir
honorer	VER:infi	honorer
,	PUN	,
Si	VER:infi	Si
mon	DET:POS	mon
hymen	NOM	hymen
prochain	ADJ	prochain
ne	ADV	ne
peut	VER:pres	pouvoir
vous	PRO:PER	vous
assurer	VER:infi	assurer
?	SENT	?
Ma	DET:POS	mon
gloire	NOM	gloire
,	PUN	,
mon	DET:POS	mon
amour	NOM	amour
,	PUN	,
vous	PRO:PER	vous
ordonnent	VER:pres	ordonner
de	PRP	de
vivre	VER:infi	vivre
.	SENT	.
Venez	VER:pres	venir
,	PUN	,
Madame	NAM	Madame
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
les	PRO:PER	la|le
en	PRP	en
croire	VER:infi	croire
,	PUN	,
et	KON	et
me	PRO:PER	me
suivre	VER:infi	suivre
.	SENT	.
Qui	PRO	qui
?	SENT	?
moi	PRO:PER	moi
?	SENT	?
Que	KON	que
contre	PRP	contre
un	DET:ART	un
père	NOM	père
osant	VER:ppre	oser
me	PRO:PER	me
révolter	VER:infi	révolter
,	PUN	,
Je	PRO:PER	je
mérite	VER:pres	mériter
la	DET:ART	le
mort	NOM	mort
,	PUN	,
que	KON	que
j'	PRO:PER	je
irais	VER:cond	aller
éviter	VER:infi	éviter
?	SENT	?
Où	PRO:REL	où
serait	VER:cond	être
le	DET:ART	le
respect	NOM	respect
?	SENT	?
Et	KON	et
ce	PRO:DEM	ce
devoir	NOM	devoir
suprême	ADJ	suprême
...	PUN	...
Vous	NAM	Vous
suivrez	VER:futu	suivre
un	DET:ART	un
époux	NOM	époux
avoué	VER:pper	avouer
par	PRP	par
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
titre	NOM	titre
qu'	KON	que
en	PRP	en
vain	ADJ	vain
il	PRO:PER	il
prétend	VER:pres	prétendre
me	PRO:PER	me
voler	VER:infi	voler
.	SENT	.
Ne	ADV	ne
fait-il	NOM	fait-il
des	PRP:det	du
serments	NOM	serment
que	KON	que
pour	PRP	pour
les	PRO:PER	la|le
violer	VER:infi	violer
?	SENT	?
Vous	PRO:PER	vous
-même	ADJ	même
,	PUN	,
que	PRO:REL	que
retient	VER:pres	retenir
un	DET:ART	un
devoir	NOM	devoir
si	ADV	si
sévère	ADJ	sévère
,	PUN	,
Quand	NAM	Quand
il	PRO:PER	il
vous	PRO:PER	vous
donne	VER:pres	donner
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
n'	ADV	ne
est-il	ADJ	est-il
point	NOM	point
votre	DET:POS	votre
père	NOM	père
?	SENT	?
Suivez	VER:pres	suivre
-vous	PRO:PER	vous
seulement	ADV	seulement
ses	DET:POS	son
ordres	NOM	ordre
absolus	VER:pper	absoudre
,	PUN	,
Quand	NAM	Quand
il	PRO:PER	il
cesse	VER:pres	cesser
de	PRP	de
l'	PRO:PER	la|le
être	VER:infi	être
,	PUN	,
et	KON	et
ne	ADV	ne
vous	PRO:PER	vous
connaît	VER:pres	connaître
plus	ADV	plus
?	SENT	?
Enfin	ADV	enfin
c'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
tarder	VER:infi	tarder
,	PUN	,
ma	DET:POS	mon
Princesse	NOM	princesse
,	PUN	,
et	KON	et
ma	DET:POS	mon
crainte	NOM	crainte
...	PUN	...
Quoi	NAM	Quoi
,	PUN	,
Seigneur	NAM	Seigneur
!	SENT	!
vous	PRO:PER	vous
iriez	VER:cond	aller
jusques	PRP	jusques
à	PRP	à
la	DET:ART	le
contrainte	NOM	contrainte
?	SENT	?
D'	PRP	de
un	DET:ART	un
coupable	ADJ	coupable
transport	NOM	transport
écoutant	VER:ppre	écouter
la	DET:ART	le
chaleur	NOM	chaleur
,	PUN	,
Vous	NOM	Vous
pourriez	VER:cond	pouvoir
ajouter	VER:infi	ajouter
ce	PRO:DEM	ce
comble	NOM	comble
à	PRP	à
mon	DET:POS	mon
malheur	NOM	malheur
?	SENT	?
Ma	DET:POS	mon
gloire	NOM	gloire
vous	PRO:PER	vous
serait	VER:cond	être
moins	ADV	moins
chère	ADJ	cher
que	KON	que
ma	DET:POS	mon
vie	NOM	vie
.	SENT	.
Ah	INT	ah
,	PUN	,
Seigneur	NAM	Seigneur
!	SENT	!
épargnez	VER:pres	épargner
la	DET:ART	le
triste	ADJ	triste
Iphigénie	NOM	Iphigénie
.	SENT	.
Asservie	VER:pper	asservir
à	PRP	à
des	PRP:det	du
lois	NOM	loi
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
dû	VER:pper	devoir
respecter	VER:infi	respecter
,	PUN	,
C'	NAM	C'
est	VER:pres	être
déjà	ADV	déjà
trop	ADV	trop
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
que	KON	que
de	PRP	de
vous	PRO:PER	vous
écouter	VER:infi	écouter
.	SENT	.
Ne	ADV	ne
portez	VER:pres	porter
pas	ADV	pas
plus	ADV	plus
loin	ADV	loin
votre	DET:POS	votre
injuste	ADJ	injuste
victoire	NOM	victoire
.	SENT	.
Ou	KON	ou
par	PRP	par
mes	DET:POS	mon
propres	ADJ	propre
mains	NOM	main
immolée	VER:pper	immoler
à	PRP	à
ma	DET:POS	mon
gloire	NOM	gloire
,	PUN	,
Je	PRO:PER	je
saurai	VER:simp	saurer
m'	PRO:PER	me
affranchir	VER:infi	affranchir
dans	PRP	dans
ces	PRO:DEM	ce
extrémités	NOM	extrémité
,	PUN	,
Du	NAM	Du
secours	VER:pres	secourir
dangereux	ADJ	dangereux
que	KON	que
vous	PRO:PER	vous
me	PRO:PER	me
présentez	VER:pres	présenter
.	SENT	.
Hé	INT	hé
bien	ADV	bien
!	SENT	!
n'	ADV	ne
en	PRO:PER	en
parlons	VER:pres	parler
plus	ADV	plus
.	SENT	.
Obéissez	VER:pres	obéir
,	PUN	,
cruelle	ADJ	cruel
,	PUN	,
Et	NAM	Et
cherchez	VER:pres	chercher
une	DET:ART	un
mort	NOM	mort
qui	PRO:REL	qui
vous	PRO:PER	vous
semble	VER:pres	sembler
si	ADV	si
belle	ADJ	beau
.	SENT	.
Portez	VER:pres	porter
à	PRP	à
votre	DET:POS	votre
père	NOM	père
un	DET:ART	un
coeur	NOM	cœur
,	PUN	,
où	PRO:REL	où
j'	PRO:PER	je
entrevois	VER:pres	entrevoir
Moins	NOM	Moins
de	PRP	de
respect	NOM	respect
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
que	KON	que
de	PRP	de
haine	NOM	haine
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Une	DET:ART	un
juste	ADJ	juste
fureur	NOM	fureur
s'	PRO:PER	se
empare	VER:pres	emparer
de	PRP	de
mon	DET:POS	mon
âme	NOM	âme
.	SENT	.
Vous	PRO:PER	vous
allez	VER:pres	aller
à	PRP	à
l'	DET:ART	le
autel	NOM	autel
,	PUN	,
et	KON	et
moi	PRO:PER	moi
j'	PRO:PER	je
y	PRO:PER	y
cours	VER:pres	courir
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Si	NAM	Si
de	PRP	de
sang	NOM	sang
et	KON	et
de	PRP	de
morts	NOM	mort
le	DET:ART	le
ciel	NOM	ciel
est	VER:pres	être
affamé	VER:pper	affamer
,	PUN	,
Jamais	VER:impf	Jamais
de	PRP	de
plus	ADV	plus
de	PRP	de
sang	NOM	sang
ses	DET:POS	son
autels	NOM	autel
n'	ADV	ne
ont	VER:pres	avoir
fumé	VER:pper	fumer
.	SENT	.
À	PRP	à
mon	DET:POS	mon
aveugle	ADJ	aveugle
amour	NOM	amour
tout	ADV	tout
sera	VER:futu	être
légitime	ADJ	légitime
,	PUN	,
Le	DET:ART	le
prêtre	NOM	prêtre
deviendra	VER:futu	devenir
la	DET:ART	le
première	NUM	premier
victime	NOM	victime
.	SENT	.
Le	DET:ART	le
bûcher	NOM	bûcher
par	PRP	par
mes	DET:POS	mon
mains	NOM	main
détruit	VER:pres	détruire
et	KON	et
renversé	VER:pper	renverser
,	PUN	,
Dans	VER:ppre	Dans
le	DET:ART	le
sang	NOM	sang
des	PRP:det	du
bourreaux	NOM	bourreau
nagera	VER:futu	nager
dispersé	VER:pper	disperser
.	SENT	.
Et	KON	et
si	KON	si
dans	PRP	dans
les	DET:ART	le
horreurs	NOM	horreur
de	PRP	de
ce	PRO:DEM	ce
désordre	NOM	désordre
extrême	ADJ	extrême
Votre	ADJ	Votre
père	NOM	père
frappé	VER:pper	frapper
tombe	VER:pres	tomber
,	PUN	,
et	KON	et
périt	VER:pres	périr
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
Alors	NAM	Alors
de	PRP	de
vos	DET:POS	votre
respects	NOM	respect
voyant	VER:ppre	voir
les	DET:ART	le
tristes	ADJ	triste
fruits	NOM	fruit
,	PUN	,
Reconnaissez	VER:pres	reconnaître
les	DET:ART	le
coups	NOM	coup
,	PUN	,
que	KON	que
vous	PRO:PER	vous
aurez	VER:futu	avoir
conduits	VER:pper	conduire
.	SENT	.
Ah	INT	ah
,	PUN	,
Seigneur	NAM	Seigneur
!	SENT	!
Ah	INT	ah
!	SENT	!
cruel	ADJ	cruel
...	PUN	...
Mais	VER:impf	Mais
il	PRO:PER	il
fuit	VER:pres	fuir
,	PUN	,
il	PRO:PER	il
m'	PRO:PER	me
échappe	VER:pres	échapper
.	SENT	.
Ô	INT	ô
toi	PRO:PER	toi
,	PUN	,
qui	PRO:REL	qui
veux	VER:pres	vouloir
ma	DET:POS	mon
mort	NOM	mort
,	PUN	,
me	PRO:PER	me
voilà	ADV	voilà
seule	ADJ	seul
,	PUN	,
frappe	NOM	frappe
,	PUN	,
Termine	NAM	Termine
,	PUN	,
juste	ADJ	juste
ciel	NOM	ciel
,	PUN	,
ma	DET:POS	mon
vie	NOM	vie
,	PUN	,
et	KON	et
mon	DET:POS	mon
effroi	NOM	effroi
,	PUN	,
Et	NAM	Et
lance	VER:pres	lancer
ici	ADV	ici
des	PRP:det	du
traits	NOM	trait
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
accablent	VER:pres	accabler
que	KON	que
moi	PRO:PER	moi
.	SENT	.
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
la	PRO:PER	la
défendrai	VER:futu	défendre
contre	PRP	contre
toute	PRO:IND	tout
l'	DET:ART	le
armée	NOM	armée
,	PUN	,
Lâches	NAM	Lâches
,	PUN	,
