Oui	INT	oui
...	PUN	...
J'	NAM	J'
ai	VER:pres	avoir
parlé	VER:pper	parler
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
tout	ADV	tout
dit	VER:pper	dire
,	PUN	,
et	KON	et
je	PRO:PER	je
meurs	VER:pres	mourir
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
tu	PRO:PER	tu
meurs	VER:pres	mourir
sans	PRP	sans
remords	NOM	remords
,	PUN	,
et	KON	et
peux	VER:pres	pouvoir
en	PRP	en
faire	VER:infi	faire
gloire	NOM	gloire
,	PUN	,
Lâche	NAM	Lâche
?	SENT	?
Voilà	ADV	voilà
mon	DET:POS	mon
fils	NOM	fil|fils
.	SENT	.
Et	KON	et
bien	ADV	bien
,	PUN	,
je	PRO:PER	je
t'	PRO:PER	te
en	PRO:PER	en
veux	VER:pres	vouloir
croire	VER:infi	croire
.	SENT	.
Hippias	NOM	Hippias
contre	PRP	contre
moi	PRO:PER	moi
n'	ADV	ne
a	VER:pres	avoir
jamais	ADV	jamais
rien	ADV	rien
commis	VER:pper	commettre
,	PUN	,
C'	NAM	C'
est	VER:pres	être
ton	DET:POS	ton
fils	NOM	fil|fils
,	PUN	,
tu	PRO:PER	tu
le	PRO:PER	le
veux	VER:pres	vouloir
,	PUN	,
je	PRO:PER	je
pardonne	VER:pres	pardonner
à	PRP	à
ton	DET:POS	ton
fils	NOM	fil|fils
.	SENT	.
Pyrrhus	NAM	Pyrrhus
seul	ADJ	seul
,	PUN	,
ce	PRO:DEM	ce
Pyrrhus	NAM	Pyrrhus
dont	PRO:REL	dont
l'	DET:ART	le
intérêt	NOM	intérêt
t'	PRO:PER	te
anime	VER:pres	animer
Va	VER:pper	Va
porter	VER:infi	porter
à	PRP	à
tes	DET:POS	ton
yeux	NOM	œil
la	DET:ART	le
peine	NOM	peine
de	PRP	de
ton	DET:POS	ton
crime	NOM	crime
.	SENT	.
Qu'	KON	que
on	PRO:PER	on
l'	PRO:PER	la|le
amène	VER:pres	amener
,	PUN	,
il	PRO:PER	il
mourra	VER:futu	mourir
.	SENT	.
Va	VER:pres	aller
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
rien	ADV	rien
tenté	VER:pper	tenter
Sans	NOM	Sans
mettre	VER:infi	mettre
auparavant	PRP	auparavant
sa	DET:POS	son
vie	NOM	vie
en	PRP	en
sûreté	NOM	sûreté
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
rompu	VER:pper	rompre
sa	DET:POS	son
Prison	NOM	prison
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
libre	ADJ	libre
,	PUN	,
et	KON	et
peut-être	ADV	peut-être
Auras	VER:simp	Auras
-tu	PRO:PER	tu
lieu	NOM	lieu
bientôt	ADV	bientôt
de	PRP	de
craindre	VER:infi	craindre
en	PRP	en
lui	PRO:PER	lui
ton	DET:POS	ton
maître	NOM	maître
.	SENT	.
Tandis	KON	tandis
qu'	KON	que
aux	PRP:det	au
mains	NOM	main
du	PRP:det	du
Peuple	NOM	peuple
il	PRO:PER	il
ne	ADV	ne
craint	VER:pres	craindre
rien	ADV	rien
de	PRP	de
toi	PRO:PER	toi
,	PUN	,
Je	PRO:PER	je
voulais	VER:impf	vouloir
par	PRP	par
ta	DET:POS	ton
mort	NOM	mort
lui	PRO:PER	lui
signaler	VER:infi	signaler
ma	DET:POS	mon
foi	NOM	foi
,	PUN	,
Le	DET:ART	le
mettre	VER:infi	mettre
hors	PRP	hors
d'	DET:ART	de
état	NOM	état
de	PRP	de
partager	VER:infi	partager
l'	DET:ART	le
Épire	NOM	Épire
,	PUN	,
L'	DET:ART	le
en	PRP	en
voir	VER:infi	voir
seul	ADJ	seul
possesseur	NOM	possesseur
,	PUN	,
et	KON	et
lui	PRO:PER	lui
rendre	VER:infi	rendre
...	PUN	...
Il	NAM	Il
expire	VER:pres	expirer
,	PUN	,
Et	VER:ppre	Et
le	DET:ART	le
traître	NOM	traître
emportant	VER:ppre	emporter
le	DET:ART	le
secret	NOM	secret
de	PRP	de
Pyrrhus	NAM	Pyrrhus
,	PUN	,
Laisse	NAM	Laisse
à	PRP	à
mes	DET:POS	mon
Ennemis	NOM	ennemi
l'	DET:ART	le
erreur	NOM	erreur
que	KON	que
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
plus	ADV	plus
.	SENT	.
Que	KON	que
me	PRO:PER	me
sert	VER:pres	servir
d'	PRP	de
en	PRO:PER	en
sortir	VER:infi	sortir
,	PUN	,
si	KON	si
son	DET:POS	son
lâche	ADJ	lâche
silence	NOM	silence
Jette	NAM	Jette
sur	PRP	sur
Hippias	NAM	Hippias
les	DET:ART	le
droits	NOM	droit
de	PRP	de
sa	DET:POS	son
naissance	NOM	naissance
.	SENT	.
Je	PRO:PER	je
vois	VER:pres	voir
que	KON	que
pour	PRP	pour
Pyrrhus	NAM	Pyrrhus
c'	PRO:DEM	ce
est	VER:pres	être
son	DET:POS	son
fils	NOM	fil|fils
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
rend	VER:pres	rendre
,	PUN	,
Mais	VER:impf	Mais
en	PRO:PER	en
serai	VER:futu	être
-je	PRO:PER	je
cru	VER:pper	croire
s'	KON	si
il	PRO:PER	il
le	PRO:PER	le
nie	VER:pres	nier
en	PRP	en
mourant	VER:ppre	mourir
?	SENT	?
Ce	PRO:DEM	ce
fils	NOM	fil|fils
dont	PRO:REL	dont
les	DET:ART	le
Mutins	NAM	Mutins
vont	VER:pres	aller
appuyer	VER:infi	appuyer
l'	DET:ART	le
audace	NOM	audace
,	PUN	,
Souffrira-t-il	NAM	Souffrira-t-il
qu'	KON	que
au	PRP:det	au
trône	NOM	trône
un	DET:ART	un
autre	ADJ	autre
prenne	VER:subp	prendre
place	NOM	place
?	SENT	?
Armé	VER:pper	armer
d'	PRP	de
un	DET:ART	un
nom	NOM	nom
illustre	ADJ	illustre
à	PRP	à
qui	PRO:REL	qui
le	DET:ART	le
trône	NOM	trône
est	VER:pres	être
dû	VER:pper	devoir
,	PUN	,
Est-il	NOM	Est-il
espoir	NOM	espoir
si	ADV	si
haut	ADJ	haut
qui	PRO:REL	qui
lui	PRO:PER	lui
soit	VER:subp	être
défendu	VER:pper	défendre
?	SENT	?
En	PRP	en
vain	ADJ	vain
le	DET:ART	le
vrai	ADJ	vrai
Pyrrhus	NAM	Pyrrhus
se	PRO:PER	se
fait	VER:pres	faire
ici	ADV	ici
connaître	VER:infi	connaître
,	PUN	,
Malgré	NAM	Malgré
nous	PRO:PER	nous
de	PRP	de
son	DET:POS	son
nom	NOM	nom
Hippias	NAM	Hippias
est	VER:pres	être
le	DET:ART	le
maître	NOM	maître
,	PUN	,
Et	NAM	Et
sort	VER:pres	sortir
d'	PRP	de
un	DET:ART	un
Peuple	NOM	peuple
ému	ADJ	ému
qui	PRO:REL	qui
s'	PRO:PER	se
en	PRO:PER	en
laisse	VER:pres	laisser
abuser	VER:infi	abuser
,	PUN	,
Pour	NAM	Pour
régner	VER:infi	régner
sans	PRP	sans
obstacle	NOM	obstacle
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
qu'	ADV	qu'
à	PRP	à
tout	ADV	tout
oser	VER:infi	oser
.	SENT	.
Quelque	PRO:IND	quelque
aveugle	ADJ	aveugle
fureur	NOM	fureur
que	KON	que
ce	PRO:DEM	ce
peuple	NOM	peuple
ait	VER:subp	avoir
pour	PRP	pour
guide	NOM	guide
.	SENT	.
Il	PRO:PER	il
pourra	VER:futu	pouvoir
s'	PRO:PER	se
étonner	VER:infi	étonner
par	PRP	par
la	DET:ART	le
mort	NOM	mort
d'	PRP	de
Androclide	NAM	Androclide
,	PUN	,
Et	NAM	Et
si	KON	si
son	DET:POS	son
lâche	ADJ	lâche
orgueil	NOM	orgueil
n'	ADV	ne
en	PRO:PER	en
n'	ADV	ne
est	VER:pres	être
point	ADV	point
abattu	VER:pper	abattre
,	PUN	,
Je	PRO:PER	je
connais	VER:pres	connaître
Hippias	NAM	Hippias
,	PUN	,
il	PRO:PER	il
a	VER:pres	avoir
de	PRP	de
la	DET:ART	le
vertu	NOM	vertu
.	SENT	.
Il	PRO:PER	il
voudra	VER:futu	vouloir
moins	ADV	moins
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
peut	VER:pres	pouvoir
entreprendre	VER:infi	entreprendre
.	SENT	.
Ah	INT	ah
,	PUN	,
de	PRP	de
cette	PRO:DEM	ce
vertu	NOM	vertu
cessez	VER:pres	cesser
de	PRP	de
rien	ADV	rien
attendre	VER:infi	attendre
.	SENT	.
Quand	KON	quand
de	PRP	de
l'	DET:ART	le
espoir	NOM	espoir
du	PRP:det	du
trône	NOM	trône
un	DET:ART	un
coeur	NOM	cœur
se	PRO:PER	se
peut	VER:pres	pouvoir
flatter	VER:infi	flatter
,	PUN	,
Est-il	NOM	Est-il
d'	PRP	de
autre	ADJ	autre
vertu	NOM	vertu
que	KON	que
celle	PRO:DEM	celui
d'	PRP	de
y	PRO:PER	y
monter	VER:infi	monter
?	SENT	?
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
quoi	PRO:REL	quoi
que	KON	que
j'	PRO:PER	je
oppose	VER:pres	opposer
à	PRP	à
son	DET:POS	son
indigne	ADJ	indigne
audace	NOM	audace
...	PUN	...
Seigneur	NAM	Seigneur
,	PUN	,
votre	DET:POS	votre
fortune	NOM	fortune
enfin	ADV	enfin
change	VER:pres	changer
de	PRP	de
face	NOM	face
.	SENT	.
Si	KON	si
contre	PRP	contre
nous	PRO:PER	nous
le	DET:ART	le
Peuple	NOM	peuple
était	VER:impf	être
prêt	ADJ	prêt
d'	PRP	de
oser	VER:infi	oser
tout	ADV	tout
,	PUN	,
Montrant	NAM	Montrant
Hippias	NAM	Hippias
.	SENT	.
Voici	ADV	voici
de	PRP	de
sa	DET:POS	son
fureur	NOM	fureur
par	PRP	par
qui	PRO:REL	qui
venir	VER:infi	venir
à	PRP	à
bout	NOM	bout
.	SENT	.
Voyez	VER:pres	voir
ce	PRO:DEM	ce
Prisonnier	NOM	prisonnier
que	KON	que
le	DET:ART	le
Ciel	NOM	Ciel
vous	PRO:PER	vous
ramène	VER:pres	ramener
.	SENT	.
Saisi	VER:pper	saisir
d'	PRP	de
étonnement	NOM	étonnement
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
crois	VER:pres	croire
mes	DET:POS	mon
yeux	NOM	œil
à	PRP	à
peine	NOM	peine
.	SENT	.
Quel	PRO:REL	quel
favorable	ADJ	favorable
Dieu	NOM	Dieu
l'	PRO:PER	la|le
enlève	VER:pres	enlever
aux	PRP:det	au
Factieux	NAM	Factieux
?	SENT	?
L'	DET:ART	le
ardeur	NOM	ardeur
de	PRP	de
rétablir	VER:infi	rétablir
le	DET:ART	le
calme	ADJ	calme
dans	PRP	dans
ces	PRO:DEM	ce
lieux	NOM	lieu
.	SENT	.
Si	KON	si
pour	PRP	pour
me	PRO:PER	me
faire	VER:infi	faire
Roi	NOM	roi
tout	PRO:IND	tout
votre	DET:POS	votre
Peuple	NOM	peuple
en	PRP	en
armes	NOM	arme
Met	VER:subi	Met
le	DET:ART	le
trône	NOM	trône
en	PRP	en
balance	NOM	balance
,	PUN	,
et	KON	et
l'	DET:ART	le
Épire	NOM	Épire
en	PRP	en
alarmes	NOM	alarme
,	PUN	,
Si	VER:pper	Si
dans	PRP	dans
cette	PRO:DEM	ce
fureur	NOM	fureur
vos	DET:POS	votre
jours	NOM	jour
courent	VER:pres	courir
hasard	NOM	hasard
,	PUN	,
Ce	NAM	Ce
sont	VER:pres	être
crimes	NOM	crime
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
où	PRO:REL	où
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
point	ADV	point
de	PRP	de
part	NOM	part
,	PUN	,
Mon	NAM	Mon
retour	NOM	retour
vous	PRO:PER	vous
fait	VER:pres	faire
voir	VER:infi	voir
si	KON	si
j'	PRO:PER	je
ai	VER:pres	avoir
pu	VER:pper	pouvoir
les	DET:ART	le
permettre	VER:infi	permettre
,	PUN	,
On	NAM	On
m'	PRO:PER	me
ouvre	VER:pres	ouvrer|ouvrir
ma	DET:POS	mon
prison	NOM	prison
,	PUN	,
et	KON	et
je	PRO:PER	je
viens	VER:pres	venir
m'	PRO:PER	me
y	PRO:PER	y
remettre	VER:infi	remettre
,	PUN	,
Ou	VER:infi	Ou
si	KON	si
mon	DET:POS	mon
bras	NOM	bras
offert	VER:pper	offrir
calmait	VER:impf	calmer
votre	DET:POS	votre
courroux	NOM	courroux
,	PUN	,
Détruire	VER:infi	détruire
la	DET:ART	le
révolte	NOM	révolte
,	PUN	,
ou	KON	ou
périr	VER:infi	périr
avec	PRP	avec
vous	PRO:PER	vous
.	SENT	.
Ô	INT	ô
vertu	NOM	vertu
dont	PRO:REL	dont
l'	DET:ART	le
éclat	NOM	éclat
ne	ADV	ne
peut	VER:pres	pouvoir
que	KON	que
me	PRO:PER	me
confondre	VER:infi	confondre
!	SENT	!
Madame	NOM	Madame
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
vois	VER:pres	voir
!	SENT	!
Vous	PRO:PER	vous
pouviez	VER:impf	pouvoir
en	PRP	en
répondre	VER:infi	répondre
.	SENT	.
À	PRP	à
Hippias	NAM	Hippias
.	SENT	.
Mais	KON	mais
dans	PRP	dans
le	DET:ART	le
doute	NOM	doute
obscur	ADJ	obscur
qui	PRO:REL	qui
suspend	VER:pres	suspendre
votre	DET:POS	votre
sort	NOM	sort
,	PUN	,
À	PRP	à
qui	PRO:REL	qui
dois	VER:pres	devoir
-je	PRO:PER	je
imputer	VER:infi	imputer
ce	PRO:DEM	ce
généreux	ADJ	généreux
effort	NOM	effort
!	SENT	!
Vois	VER:pres	voir
-je	PRO:PER	je
en	PRP	en
vous	PRO:PER	vous
,	PUN	,
ou	KON	ou
Pyrrhus	NAM	Pyrrhus
,	PUN	,
ou	KON	ou
le	DET:ART	le
fils	NOM	fil|fils
d'	PRP	de
Androclide	NAM	Androclide
?	SENT	?
Permettez	VER:pres	permettre
qu'	KON	que
à	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
mon	DET:POS	mon
hommage	NOM	hommage
en	PRO:PER	en
décide	VER:pres	décider
.	SENT	.
À	PRP	à
Pyrrhus	NAM	Pyrrhus
.	SENT	.
Recevez-le	NAM	Recevez-le
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
si	KON	si
d'	PRP	de
un	DET:ART	un
long	ADJ	long
abus	NOM	abus
...	PUN	...
Mais	VER:impf	Mais
tout	PRO:IND	tout
l'	DET:ART	le
État	NAM	État
en	PRP	en
vous	PRO:PER	vous
veut	VER:pres	vouloir
connaître	VER:infi	connaître
Pyrrhus	NAM	Pyrrhus
,	PUN	,
Qu'	NAM	Qu'
avez	VER:pres	avoir
-vous	PRO:PER	vous
pour	PRP	pour
combattre	VER:infi	combattre
une	DET:ART	un
erreur	NOM	erreur
affermie	VER:pper	affermir
?	SENT	?
Ce	PRO:DEM	ce
coeur	NOM	cœur
qui	PRO:REL	qui
ne	ADV	ne
vit	VER:pres	vivre
plus	ADV	plus
que	KON	que
pour	PRP	pour
Déidamie	NAM	Déidamie
,	PUN	,
Ces	VER:simp	Ces
tendres	ADJ	tendre
mouvements	NOM	mouvement
,	PUN	,
cette	PRO:DEM	ce
brûlante	ADJ	brûlant
ardeur	NOM	ardeur
,	PUN	,
Ce	VER:impf	Ce
feu	ADJ	feu
trop	ADV	trop
violent	ADJ	violent
pour	KON	pour
n'	ADV	ne
aimer	VER:infi	aimer
qu'	KON	que
une	DET:ART	un
soeur	NOM	sœur
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
voilà	ADV	voilà
mon	DET:POS	mon
titre	NOM	titre
,	PUN	,
elle	PRO:PER	elle
dira	VER:futu	dire
le	DET:ART	le
reste	NOM	reste
.	SENT	.
Cependant	ADV	cependant
prendrez	VER:futu	prendre
-vous	PRO:PER	vous
le	DET:ART	le
péril	NOM	péril
de	PRP	de
l'	DET:ART	le
inceste	NOM	inceste
,	PUN	,
Et	NOM	Et
connus	VER:pper	connaître
sous	PRP	sous
les	DET:ART	le
noms	NOM	nom
et	KON	et
de	PRP	de
frère	NOM	frère
et	KON	et
de	PRP	de
soeur	NOM	sœur
,	PUN	,
L'	DET:ART	le
hymen	NOM	hymen
à	PRP	à
votre	DET:POS	votre
amour	NOM	amour
ne	ADV	ne
fait-il	NOM	fait-il
point	NOM	point
d'	PRP	de
horreur	NOM	horreur
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
pour	PRP	pour
l'	DET:ART	le
en	PRP	en
garantir	VER:infi	garantir
le	DET:ART	le
rapport	NOM	rapport
de	PRP	de
la	DET:ART	le
Reine	NAM	Reine
;	PUN	;
Mais	VER:impf	Mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
me	PRO:PER	me
met	VER:pres	mettre
en	PRP	en
peine	NOM	peine
.	SENT	.
Mettez	VER:pres	mettre
mon	DET:POS	mon
frère	NOM	frère
au	PRP:det	au
trône	NOM	trône
,	PUN	,
et	KON	et
quand	KON	quand
il	PRO:PER	il
sera	VER:futu	être
Roi	NAM	Roi
,	PUN	,
Les	DET:ART	le
Dieux	NOM	Dieu
ordonneront	VER:futu	ordonner
d'	PRP	de
Hippias	NAM	Hippias
et	KON	et
de	PRP	de
moi	PRO:PER	moi
.	SENT	.
L'	DET:ART	le
hymen	NOM	hymen
de	PRP	de
la	DET:ART	le
Princesse	NOM	princesse
est	VER:pres	être
promis	VER:pper	promettre
à	PRP	à
sa	DET:POS	son
flamme	NOM	flamme
,	PUN	,
Et	VER:simp	Et
c'	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
l'	PRO:PER	la|le
achevant	VER:ppre	achever
...	PUN	...
Et	VER:impf	Et
le	PRO:PER	le
puis	ADV	puis
-je	PRO:PER	je
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Sans	NAM	Sans
faire	VER:infi	faire
présumer	VER:infi	présumer
que	KON	que
par	PRP	par
un	DET:ART	un
lâche	ADJ	lâche
abus	NOM	abus
Je	PRO:PER	je
couronne	VER:pres	couronner
Hippias	NOM	Hippias
aux	PRP:det	au
dépens	NOM	dépens
de	PRP	de
Pyrrhus	NAM	Pyrrhus
;	PUN	;
Androclide	NAM	Androclide
étant	VER:ppre	être
mort	VER:pper	mourir
sans	PRP	sans
nous	PRO:PER	nous
laisser	VER:infi	laisser
des	PRP:det	du
marques	NOM	marque
Qui	NAM	Qui
fassent	VER:subp	faire
voir	VER:infi	voir
en	PRP	en
lui	PRO:PER	lui
le	DET:ART	le
sang	NOM	sang
de	PRP	de
nos	DET:POS	notre
monarques	NOM	monarque
,	PUN	,
Pensez	VER:pres	penser
-vous	PRO:PER	vous
que	PRO:REL	que
le	DET:ART	le
Peuple	NOM	peuple
,	PUN	,
aveugle	NOM	aveugle
dans	PRP	dans
son	DET:POS	son
sort	NOM	sort
,	PUN	,
Pour	NAM	Pour
souffrir	VER:infi	souffrir
cet	PRO:DEM	ce
Hymen	NOM	hymen
en	PRO:PER	en
crût	VER:simp	croître
votre	DET:POS	votre
rapport	NOM	rapport
?	SENT	?
Glaucias	NOM	Glaucias
qui	PRO:REL	qui
d'	PRP	de
ailleurs	ADV	ailleurs
prendra	VER:futu	prendre
part	NOM	part
à	PRP	à
l'	DET:ART	le
injure	NOM	injure
Nommera	VER:futu	nommer
cet	PRO:DEM	ce
échange	VER:pres	échanger
artifice	NOM	artifice
,	PUN	,
imposture	NOM	imposture
,	PUN	,
Et	NOM	Et
d'	PRP	de
un	DET:ART	un
Prince	NAM	Prince
qu'	PRO:REL	que
il	PRO:PER	il
aime	VER:pres	aimer
embrassant	VER:ppre	embrasser
l'	DET:ART	le
intérêt	NOM	intérêt
,	PUN	,
Le	PRO:PER	le
croira	VER:futu	croire
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
fut	VER:simp	être
,	PUN	,
et	KON	et
non	ADV	non
pas	ADV	pas
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
est	VER:pres	être
.	SENT	.
Ainsi	KON	ainsi
je	PRO:PER	je
vois	VER:pres	voir
la	DET:ART	le
guerre	NOM	guerre
en	PRP	en
état	NOM	état
de	PRP	de
renaître	VER:infi	renaître
,	PUN	,
Je	PRO:PER	je
paraîtrai	VER:futu	paraître
tyran	NOM	tyran
quand	KON	quand
je	PRO:PER	je
cesse	VER:pres	cesser
de	PRP	de
l'	PRO:PER	la|le
être	VER:infi	être
,	PUN	,
Et	NOM	Et
parmi	PRP	parmi
nos	DET:POS	notre
Mutins	NAM	Mutins
cent	NUM	cent
soupçons	NOM	soupçon
différents	ADJ	différent
Me	ABR	Me
feront	VER:futu	faire
usurper	VER:infi	usurper
le	DET:ART	le
trône	NOM	trône
que	PRO:REL	que
je	PRO:PER	je
rends	VER:pres	rendre
.	SENT	.
Si	KON	si
Pyrrhus	NAM	Pyrrhus
à	PRP	à
trouver	VER:infi	trouver
vous	PRO:PER	vous
donne	VER:pres	donner
quelque	PRO:IND	quelque
peine	NOM	peine
,	PUN	,
L'	DET:ART	le
échange	NOM	échange
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
sais	VER:pres	savoir
de	PRP	de
la	DET:ART	le
Reine	NAM	Reine
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
ma	DET:POS	mon
Mère	NAM	Mère
,	PUN	,
Gélon	NAM	Gélon
...	PUN	...
Elle	NAM	Elle
m'	PRO:PER	me
a	VER:pres	avoir
tout	ADV	tout
appris	VER:pper	apprendre
,	PUN	,
Je	PRO:PER	je
sais	VER:pres	savoir
d'	PRP	de
elle	PRO:PER	elle
en	PRP	en
secret	NOM	secret
qu'	PRO:REL	que
Hippias	NAM	Hippias
est	VER:pres	être
son	DET:POS	son
fils	NOM	fil|fils
,	PUN	,
Que	VER:simp	Que
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
seul	ADJ	seul
qu'	KON	que
au	PRP:det	au
trône	NOM	trône
appelle	VER:pres	appeler
sa	DET:POS	son
naissance	NOM	naissance
.	SENT	.
La	DET:ART	le
Reine	NAM	Reine
,	PUN	,
nous	PRO:PER	nous
dis	VER:pres	dire
-tu	PRO:PER	tu
,	PUN	,
t'	PRO:PER	te
en	PRO:PER	en
a	VER:pres	avoir
fait	VER:pper	faire
confidence	NOM	confidence
?	SENT	?
Qui	PRO:REL	qui
la	PRO:PER	la
fit	VER:simp	faire
s'	PRO:PER	se
expliquer	VER:infi	expliquer
?	SENT	?
La	DET:ART	le
crainte	NOM	crainte
qu'	KON	que
à	PRP	à
son	DET:POS	son
Roi	NOM	roi
Quelque	NAM	Quelque
jour	NOM	jour
Androclide	NOM	Androclide
osât	VER:subi	oser
manquer	VER:infi	manquer
de	PRP	de
foi	NOM	foi
.	SENT	.
Pour	PRP	pour
assurer	VER:infi	assurer
un	DET:ART	un
Sort	NAM	Sort
dont	PRO:REL	dont
il	PRO:PER	il
eût	VER:subi	avoir
été	VER:pper	être
maître	NOM	maître
Elle	NAM	Elle
me	PRO:PER	me
confia	VER:simp	confier
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
fais	VER:pres	faire
connaître	VER:infi	connaître
,	PUN	,
Et	NAM	Et
crut	VER:simp	croire
,	PUN	,
nous	PRO:PER	nous
ayant	VER:ppre	avoir
vus	VER:pper	voir
de	PRP	de
tout	PRO:IND	tout
temps	NOM	temps
ennemis	ADJ	ennemi
,	PUN	,
Mettre	VER:infi	mettre
en	PRP	en
de	PRP	de
sûres	ADJ	sûr
mains	NOM	main
le	DET:ART	le
secret	NOM	secret
de	PRP	de
son	DET:POS	son
fils	NOM	fil|fils
.	SENT	.
Par	PRP	par
ses	DET:POS	son
ordres	NOM	ordre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
vu	VER:pper	voir
sans	PRP	sans
cesse	NOM	cesse
Vous	VER:pres	Vous
conseiller	VER:infi	conseiller
pour	PRP	pour
lui	PRO:PER	lui
l'	DET:ART	le
hymen	NOM	hymen
de	PRP	de
la	DET:ART	le
Princesse	NOM	princesse
.	SENT	.
On	PRO:PER	on
arrêta	VER:simp	arrêter
la	DET:ART	le
paix	NOM	paix
,	PUN	,
Pyrrhus	NAM	Pyrrhus
vous	PRO:PER	vous
fut	VER:simp	être
rendu	VER:pper	rendre
,	PUN	,
Cependant	VER:ppre	Cependant
le	DET:ART	le
secret	NOM	secret
demeura	VER:simp	demeurer
suspendu	VER:pper	suspendre
.	SENT	.
Je	PRO:PER	je
vis	VER:pres	vivre
,	PUN	,
malgré	PRP	malgré
l'	DET:ART	le
accord	NOM	accord
,	PUN	,
votre	DET:POS	votre
âme	NOM	âme
irrésolue	ADJ	irrésolu
À	PRP	à
vouloir	VER:infi	vouloir
partager	VER:infi	partager
la	DET:ART	le
puissance	NOM	puissance
absolue	ADJ	absolu
.	SENT	.
Ayant	VER:ppre	avoir
cent	NUM	cent
fois	NOM	foi|fois
pour	KON	pour
lui	PRO:PER	lui
fondé	VER:pper	fonder
vos	DET:POS	votre
sentiments	NOM	sentiment
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
craint	VER:pper	craindre
de	PRP	de
votre	DET:POS	votre
amour	NOM	amour
les	DET:ART	le
vifs	ADJ	vif
emportements	NOM	emportement
.	SENT	.
Et	KON	et
jusques	KON	jusques
à	PRP	à
l'	DET:ART	le
hymen	NOM	hymen
résolu	VER:pper	résoudre
de	PRP	de
me	PRO:PER	me
taire	VER:infi	taire
,	PUN	,
Je	PRO:PER	je
laissais	VER:impf	laisser
Androclide	NAM	Androclide
en	PRP	en
pouvoir	NOM	pouvoir
de	PRP	de
tout	ADV	tout
faire	VER:infi	faire
,	PUN	,
Quand	NAM	Quand
Pyrrhus	NAM	Pyrrhus
en	PRP	en
péril	NOM	péril
sous	PRP	sous
un	DET:ART	un
nom	NOM	nom
emprunté	VER:pper	emprunter
M'	ADJ	M'
a	VER:pres	avoir
fait	VER:pper	faire
de	PRP	de
ce	PRO:DEM	ce
silence	NOM	silence
une	DET:ART	un
nécessité	NOM	nécessité
,	PUN	,
Ce	VER:simp	Ce
nom	NOM	nom
rejetant	VER:ppre	rejeter
tout	ADV	tout
sur	PRP	sur
le	DET:ART	le
fils	NOM	fil|fils
d'	PRP	de
Androclide	NAM	Androclide
A	PRP	à
porté	VER:pper	porter
sa	DET:POS	son
fureur	NOM	fureur
au	PRP:det	au
plus	ADV	plus
noir	ADJ	noir
parricide	NOM	parricide
.	SENT	.
Il	PRO:PER	il
a	VER:pres	avoir
voulu	VER:pper	vouloir
vous	PRO:PER	vous
perdre	VER:infi	perdre
,	PUN	,
et	KON	et
sans	PRP	sans
le	DET:ART	le
vrai	ADJ	vrai
Pyrrhus	NAM	Pyrrhus
...	PUN	...
Que	NAM	Que
pourra	VER:futu	pouvoir
ce	PRO:DEM	ce
rapport	NOM	rapport
si	KON	si
tu	PRO:PER	tu
n'	ADV	ne
as	VER:pres	avoir
rien	ADV	rien
de	PRP	de
plus	ADV	plus
?	SENT	?
Celui	PRO:DEM	celui
de	PRP	de
la	DET:ART	le
Princesse	NOM	princesse
est	VER:pres	être
aussi	ADV	aussi
